XWALK_CRSE_NUMBER_PK|SRS_SUBJ_CODE|SRS_COURSE_NUMBER|SRS_COURSE_ID|NGSS_SUBJECT|NGSS_COURSE_NUMBER|NGSS_COURSE_ID|SRS_TOPICS_IND|CONV_TOPICS_IND|CONV_TITLE|CONV_LONG_TITLE|DATA_ORIGIN|CREATED_ON_DATE
SOCI567SOCI5670|SOCI|567|SOCI567|SOCI|5670|SOCI5670|||Urban Sociology|Urban Sociology|RENUMBER|1/23/2022 8:00:56 PM
SOCI596SOCI5960|SOCI|596|SOCI596|SOCI|5960|SOCI5960|||Sociology of Education|Sociology of Education|RENUMBER|1/23/2022 8:00:56 PM
SOCI599SOCI5999|SOCI|599|SOCI599|SOCI|5999|SOCI5999|||Independent Study|Independent Study|RENUMBER|1/23/2022 8:00:56 PM
SOCI601SOCI6010|SOCI|601|SOCI601|SOCI|6010|SOCI6010|||Contemp Soc Theory|Contemporary Social Theory|RENUMBER|1/23/2022 8:00:56 PM
SOCI602SOCI6020|SOCI|602|SOCI602|SOCI|6020|SOCI6020|||Prosem in Classical Soc|Proseminar in Classical Sociology|RENUMBER|1/23/2022 8:00:56 PM
SOCI603SOCI6030|SOCI|603|SOCI603|SOCI|6030|SOCI6030|||Prosem in Soc Research|Master's Research in Sociology|RENUMBER|1/23/2022 8:00:56 PM
SOCI604SOCI6040|SOCI|604|SOCI604|SOCI|6040|SOCI6040|||Meth Soc Res|Methodology of Social Research|RENUMBER|1/23/2022 8:00:56 PM
SOCI607SOCI6070|SOCI|607|SOCI607|SOCI|6070|SOCI6070|||Intro to Demography|Introduction to Demography|RENUMBER|1/23/2022 8:00:56 PM
SOCI609DEMG6090|SOCI|609|SOCI609|DEMG|6090|DEMG6090|||Basic Demographic Methods|Basic Demographic Methods|RENUMBER|1/23/2022 8:00:56 PM
SOCI609SOCI6090|SOCI|609|SOCI609|SOCI|6090|SOCI6090|||Basic Demographic Methods|Basic Demographic Methods|RENUMBER|1/23/2022 8:00:56 PM
SOCI611SOCI6110|SOCI|611|SOCI611|SOCI|6110|SOCI6110|||Struct Equation Model|Structural Equation Models|RENUMBER|1/23/2022 8:00:56 PM
SOCI612SOCI6120|SOCI|612|SOCI612|SOCI|6120|SOCI6120|||Categorical Data Analyss|Categorical Data Analysis|RENUMBER|1/23/2022 8:00:56 PM
SOCI613SOCI6130|SOCI|613|SOCI613|SOCI|6130|SOCI6130|||Event History Analysis|Event History|RENUMBER|1/23/2022 8:00:56 PM
SOCI620SOCI6200|SOCI|620|SOCI620|SOCI|6200|SOCI6200|||Sociological Research II|Doctoral Seminar in Sociological Research II|RENUMBER|1/23/2022 8:00:56 PM
SOCI621SOCI6210|SOCI|621|SOCI621|SOCI|6210|SOCI6210|||Mortality|Mortality|RENUMBER|1/23/2022 8:00:56 PM
SOCI622SOCI6220|SOCI|622|SOCI622|SOCI|6220|SOCI6220|||Fertility|Fertility|RENUMBER|1/23/2022 8:00:56 PM
SOCI630SOCI6300|SOCI|630|SOCI630|SOCI|6300|SOCI6300|Y|Y|Advanced Special Topics|Advanced Special Topics: Demography of Race|RENUMBER|1/23/2022 8:00:56 PM
SOCI631SOCI6310|SOCI|631|SOCI631|SOCI|6310|SOCI6310|||Soci of Mistakes & Error|Sociology of Mistakes & Errors|RENUMBER|1/23/2022 8:00:56 PM
SOCI632SOCI6320|SOCI|632|SOCI632|SOCI|6320|SOCI6320|||Demography of Race|Demography of Race|RENUMBER|1/23/2022 8:00:56 PM
SOCI633SOCI6330|SOCI|633|SOCI633|SOCI|6330|SOCI6330|||Population Processes I|Population Processes I|RENUMBER|1/23/2022 8:00:56 PM
SOCI634SOCI6331|SOCI|634|SOCI634|SOCI|6331|SOCI6331|||Population Processes II|Population Processes II|RENUMBER|1/23/2022 8:00:56 PM
SOCI643SOCI6430|SOCI|643|SOCI643|SOCI|6430|SOCI6430|||Social Stratification|Social Stratification|RENUMBER|1/23/2022 8:00:56 PM
SOCI649SOCI6490|SOCI|649|SOCI649|SOCI|6490|SOCI6490|||A Course on Elites|A Course on Elites|RENUMBER|1/23/2022 8:00:56 PM
SOCI662SOCI6620|SOCI|662|SOCI662|SOCI|6620|SOCI6620|||Panel Data Analysis|Panel Data Analysis|RENUMBER|1/23/2022 8:00:56 PM
SOCI667SOCI6670|SOCI|667|SOCI667|SOCI|6670|SOCI6670|||Social Interaction|Social Interaction|RENUMBER|1/23/2022 8:00:56 PM
SOCI677LALS6770|SOCI|677|SOCI677|LALS|6770|LALS6770|||International Migration|International Migration|RENUMBER|1/23/2022 8:00:56 PM
SOCI677SOCI6770|SOCI|677|SOCI677|SOCI|6770|SOCI6770|||International Migration|International Migration|RENUMBER|1/23/2022 8:00:56 PM
SOCI707SOCI7070|SOCI|707|SOCI707|SOCI|7070|SOCI7070|Y||Second Year Research Sem|Second Year Research Seminar I|RENUMBER|1/23/2022 8:00:56 PM
SOCI708SOCI7071|SOCI|708|SOCI708|SOCI|7071|SOCI7071|Y||Second Year Research Sem|Seminar: Demographic Research II|RENUMBER|1/23/2022 8:00:56 PM
SOCI731SOCI7310|SOCI|731|SOCI731|SOCI|7310|SOCI7310|||Adv Dem Methods|Advanced Demographic Methods|RENUMBER|1/23/2022 8:00:56 PM
SOCI796SOCI7960|SOCI|796|SOCI796|SOCI|7960|SOCI7960|||Demog, Econ, Soc Rel|Demographic, Economic, and Social Interrelations|RENUMBER|1/23/2022 8:00:56 PM
SOCI815SOCI8150|SOCI|815|SOCI815|SOCI|8150|SOCI8150|||Community, Network, Mult|Community, Network, Multitude: Critical Perspectives on Human Togetherness|RENUMBER|1/23/2022 8:00:56 PM
SOCI888SOCI8880|SOCI|888|SOCI888|SOCI|8880|SOCI8880|Y|Y|Special Topics|Special Topics|RENUMBER|1/23/2022 8:00:56 PM
SOCI995SOCI9950|SOCI|995|SOCI995|SOCI|9950|SOCI9950|||Dissertation|Dissertation|RENUMBER|1/23/2022 8:00:56 PM
SOCI997SOCI9970|SOCI|997|SOCI997|SOCI|9970|SOCI9970|||Independent Readings|Independent Readings and Research|RENUMBER|1/23/2022 8:00:56 PM
SOCI998SOCI9999|SOCI|998|SOCI998|SOCI|9999|SOCI9999|||Independent Rdgs & Res|Independent readings and research|RENUMBER|1/23/2022 8:00:56 PM
SOCI999SOCI9990|SOCI|999|SOCI999|SOCI|9990|SOCI9990|||Directed Rdgs & Res|Directed Readings and Research|RENUMBER|1/23/2022 8:00:56 PM
SOSC102SOSC1020|SOSC|102|SOSC102|SOSC|1020|SOSC1020|||||MFREP|1/23/2022 8:00:56 PM
SPAN091SPAN0091|SPAN|091|SPAN091|SPAN|0091|SPAN0091|||SUSTAINABLE DEVELOPMENT|Sustainable Development and Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN091LALS0091|SPAN|091|SPAN091|LALS|0091|LALS0091|||SUSTAINABLE DEVELOPMENT|Sustainable Development and Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN091ENVS0053|SPAN|091|SPAN091|ENVS|0053|ENVS0053|||SUSTAINABLE DEVELOPMENT|Sustainable Development and Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN091ANTH0091|SPAN|091|SPAN091|ANTH|0091|ANTH0091|||SUSTAINABLE DEVELOPMENT|Sustainable Development and Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN092LALS0092|SPAN|092|SPAN092|LALS|0092|LALS0092|||CORONA CAPITALISM|Corona Capitalism: Crisis and Inequality Across the Americas|RENUMBER|1/23/2022 8:00:56 PM
SPAN092SPAN0092|SPAN|092|SPAN092|SPAN|0092|SPAN0092|||CORONA CAPITALISM|Corona Capitalism: Crisis and Inequality Across the Americas|RENUMBER|1/23/2022 8:00:56 PM
SPAN093ENVS0054|SPAN|093|SPAN093|ENVS|0054|ENVS0054|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN093ANTH0930|SPAN|093|SPAN093|ANTH|0930|ANTH0930|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN093URBS0093|SPAN|093|SPAN093|URBS|0093|URBS0093|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN093SPAN0093|SPAN|093|SPAN093|SPAN|0093|SPAN0093|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN093LALS0093|SPAN|093|SPAN093|LALS|0093|LALS0093|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN110SPAN0100|SPAN|110|SPAN110|SPAN|0100|SPAN0100|||Elementary Spanish I|Elementary Spanish I|RENUMBER|1/23/2022 8:00:56 PM
SPAN112SPAN0120|SPAN|112|SPAN112|SPAN|0120|SPAN0120|||Elem Span: Accelerated|Elementary Spanish I and II: Accelerated|RENUMBER|1/23/2022 8:00:56 PM
SPAN115SPAN0105|SPAN|115|SPAN115|SPAN|0105|SPAN0105|||Span for Med Prof Elem 1|Spanish for the Medical Professions, Elementary I|RENUMBER|1/23/2022 8:00:56 PM
SPAN120SPAN0200|SPAN|120|SPAN120|SPAN|0200|SPAN0200|||Elementary Spanish II|Elementary Spanish II|RENUMBER|1/23/2022 8:00:56 PM
SPAN121SPAN0210|SPAN|121|SPAN121|SPAN|0210|SPAN0210|||Elem Span I & Ii: Adv Beginner|Elementary Spanish I and II: Advanced Beginners|RENUMBER|1/23/2022 8:00:56 PM
SPAN125SPAN0205|SPAN|125|SPAN125|SPAN|0205|SPAN0205|||Span for Med Prof Elem 2|Spanish for the Medical Professions, Elementary II|RENUMBER|1/23/2022 8:00:56 PM
SPAN126SPAN0215|SPAN|126|SPAN126|SPAN|0215|SPAN0215|||Medical Spanish I/ii|Spanish for Health Care Professionals I and II|RENUMBER|1/23/2022 8:00:56 PM
SPAN130SPAN0300|SPAN|130|SPAN130|SPAN|0300|SPAN0300|||Intermediate Spanish I|Intermediate Spanish I|RENUMBER|1/23/2022 8:00:56 PM
SPAN134SPAN0340|SPAN|134|SPAN134|SPAN|0340|SPAN0340|||Intermediate Span: Accel|Intermediate Spanish I and II: Accelerated|RENUMBER|1/23/2022 8:00:56 PM
SPAN135SPAN0305|SPAN|135|SPAN135|SPAN|0305|SPAN0305|||Span for Med Prof Int I|Spanish for the Medical Professions: Intermediate I|RENUMBER|1/23/2022 8:00:56 PM
SPAN140SPAN0400|SPAN|140|SPAN140|SPAN|0400|SPAN0400|||Intermediate Spanish II|Intermediate Spanish II|RENUMBER|1/23/2022 8:00:56 PM
SPAN145SPAN0405|SPAN|145|SPAN145|SPAN|0405|SPAN0405|||Span for Med Prof Int 2|Spanish for the Medical Professions: Intermediate II|RENUMBER|1/23/2022 8:00:56 PM
SPAN180SPAN0800|SPAN|180|SPAN180|SPAN|0800|SPAN0800|||Spanish Conversation|Spanish Conversation|RENUMBER|1/23/2022 8:00:56 PM
SPAN201SPAN2000|SPAN|201|SPAN201|SPAN|2000|SPAN2000|||Study Abroad Language|Study Abroad Language|RENUMBER|1/23/2022 8:00:56 PM
SPAN202SPAN1000|SPAN|202|SPAN202|SPAN|1000|SPAN1000|||Advanced Spanish|Advanced Spanish|RENUMBER|1/23/2022 8:00:56 PM
SPAN205SPAN1005|SPAN|205|SPAN205|SPAN|1005|SPAN1005|||Adv Span/Med Profs|Advanced Spanish for the Medical Professions|RENUMBER|1/23/2022 8:00:56 PM
SPAN208SPAN1010|SPAN|208|SPAN208|SPAN|1010|SPAN1010|||Business Spanish I|Business Spanish I|RENUMBER|1/23/2022 8:00:56 PM
SPAN209SPAN1110|SPAN|209|SPAN209|SPAN|1110|SPAN1110|||Business Spanish II|Business Spanish II|RENUMBER|1/23/2022 8:00:56 PM
SPAN212SPAN1200|SPAN|212|SPAN212|SPAN|1200|SPAN1200|||Adv Span II: Grmr/Comp|Advanced Spanish II: Grammar and Composition|RENUMBER|1/23/2022 8:00:56 PM
SPAN215SPAN1210|SPAN|215|SPAN215|SPAN|1210|SPAN1210|||Sp for Professions|Spanish for the Professions|RENUMBER|1/23/2022 8:00:56 PM
SPAN216SPAN2100|SPAN|216|SPAN216|SPAN|2100|SPAN2100|||Study Abroad: Advanced Lang|Study Abroad: Advanced Language|RENUMBER|1/23/2022 8:00:56 PM
SPAN218SPAN2200|SPAN|218|SPAN218|SPAN|2200|SPAN2200|||Study Abroad: Culture|Study Abroad: Hispanic Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN219SPAN1800|SPAN|219|SPAN219|SPAN|1800|SPAN1800|||Texts and Contexts|Contexts of Hispanic Culture and Civilization|RENUMBER|1/23/2022 8:00:56 PM
SPAN223SPAN1900|SPAN|223|SPAN223|SPAN|1900|SPAN1900|||Intro Literary Analysis|Introduction to Literary Analysis|RENUMBER|1/23/2022 8:00:56 PM
SPAN226SPAN1300|SPAN|226|SPAN226|SPAN|1300|SPAN1300|||Span Culture&Civilizatio|Foundations of Spanish Culture and Civilization|RENUMBER|1/23/2022 8:00:56 PM
SPAN227SPAN1400|SPAN|227|SPAN227|SPAN|1400|SPAN1400|||Contemporary Spain|Contemporary Spain|RENUMBER|1/23/2022 8:00:56 PM
SPAN298SPAN3000|SPAN|298|SPAN298|SPAN|3000|SPAN3000|||Study Abroad: Advanced Culture|Study Abroad: Advanced Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN317SPAN3110|SPAN|317|SPAN317|SPAN|3110|SPAN3110|||Intro to Hisp Linguistics|Introduction to Hispanic Linguistics|RENUMBER|1/23/2022 8:00:56 PM
SPAN319SPAN3120|SPAN|319|SPAN319|SPAN|3120|SPAN3120|||Hist of Spanish Language|History of the Spanish Language|RENUMBER|1/23/2022 8:00:56 PM
SPAN325SPAN3130|SPAN|325|SPAN325|SPAN|3130|SPAN3130|||Span-English Translation|Spanish-English Translation|RENUMBER|1/23/2022 8:00:56 PM
SPAN327SPAN3510|SPAN|327|SPAN327|SPAN|3510|SPAN3510|||Contemporary Spain|Contemporary Spain|RENUMBER|1/23/2022 8:00:56 PM
SPAN330SPAN3200|SPAN|330|SPAN330|SPAN|3200|SPAN3200|||Spanish Middle Ages|Studies in the Spanish Middle Ages|RENUMBER|1/23/2022 8:00:56 PM
SPAN348SPAN3350|SPAN|348|SPAN348|SPAN|3350|SPAN3350|||Don Quijote|Don Quijote|RENUMBER|1/23/2022 8:00:56 PM
SPAN350SPAN3300|SPAN|350|SPAN350|SPAN|3300|SPAN3300|Y||Gold Age/Early Mod Lit & Cult|Studies in Golden Age and Early Modern Spanish Literature and Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN380SPAN3432|SPAN|380|SPAN380|SPAN|3432|SPAN3432|Y||The Generation of 1898|The Generation of 1898|RENUMBER|1/23/2022 8:00:56 PM
SPAN380SPAN3434|SPAN|380|SPAN380|SPAN|3434|SPAN3434|Y||Post-Franco Women's Narrative|Spanish Post-Franco Narrative by Women|RENUMBER|1/23/2022 8:00:56 PM
SPAN380SPAN3430|SPAN|380|SPAN380|SPAN|3430|SPAN3430|Y||Studies Mod & Contemp Span Lit|Studies in Modern and Contemporary Spanish Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN384SPAN3404|SPAN|384|SPAN384|SPAN|3404|SPAN3404|Y||The Spanish Short Story|The Spanish Short Story|RENUMBER|1/23/2022 8:00:56 PM
SPAN384SPAN3406|SPAN|384|SPAN384|SPAN|3406|SPAN3406|Y||Gothic Tradition in Span Lit|The Gothic Tradition in Spanish Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN384SPAN3400|SPAN|384|SPAN384|SPAN|3400|SPAN3400|Y||Span Lit & Culture: 1700-Pres|Studies in Spanish Literature and Culture: 1700-Present|RENUMBER|1/23/2022 8:00:56 PM
SPAN384SPAN3402|SPAN|384|SPAN384|SPAN|3402|SPAN3402|Y||The Don Juan Myth|The Don Juan Myth and the Western Tradition|RENUMBER|1/23/2022 8:00:56 PM
SPAN386SPAN3504|SPAN|386|SPAN386|SPAN|3504|SPAN3504|Y||Spanish Surrealism: Dali|Spanish Surrealism: The Works of Salvador DalÃ­|RENUMBER|1/23/2022 8:00:56 PM
SPAN386SPAN3500|SPAN|386|SPAN386|SPAN|3500|SPAN3500|Y||Studies: Mod & Cntmp Span Cult|Studies in Modern and Contemporary Spanish Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN386SPAN3502|SPAN|386|SPAN386|SPAN|3502|SPAN3502|Y||The Spanish Avant-Garde|The Spanish Avant-Garde|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3626|SPAN|388|SPAN388|SPAN|3626|SPAN3626|Y||Films of Pedro Almodovar|The Films of Pedro AlmodÃ³var|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3626|SPAN|388|SPAN388|CIMS|3626|CIMS3626|Y||Films of Pedro Almodovar|The Films of Pedro AlmodÃ³var|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3602|SPAN|388|SPAN388|SPAN|3602|SPAN3602|Y||Tchnlgy in Contemp Hisp Cinema|Cyborgs, Robots, Gadgets: Technologies in Contemporary Hispanic Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3602|SPAN|388|SPAN388|CIMS|3602|CIMS3602|Y||Tchnlgy in Contemp Hisp Cinema|Cyborgs, Robots, Gadgets: Technologies in Contemporary Hispanic Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388LALS3602|SPAN|388|SPAN388|LALS|3602|LALS3602|Y||Tchnlgy in Contemp Hisp Cinema|Cyborgs, Robots, Gadgets: Technologies in Contemporary Hispanic Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3600|SPAN|388|SPAN388|SPAN|3600|SPAN3600|Y||Studies in Span/Ltam/Ltx Cin|Studies in Spanish, Latin American and Latinx Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3600|SPAN|388|SPAN388|CIMS|3600|CIMS3600|Y||Studies in Span/Ltam/Ltx Cin|Studies in Spanish, Latin American and Latinx Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3650|SPAN|388|SPAN388|SPAN|3650|SPAN3650|Y||Latin American Cinema|Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3652|SPAN|388|SPAN388|SPAN|3652|SPAN3652|Y||Xing Borders in Ltam Cinema|Crossing Borders in Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3652|SPAN|388|SPAN388|CIMS|3652|CIMS3652|Y||Xing Borders in Ltam Cinema|Crossing Borders in Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388LALS3652|SPAN|388|SPAN388|LALS|3652|LALS3652|Y||Xing Borders in Ltam Cinema|Crossing Borders in Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3650|SPAN|388|SPAN388|CIMS|3650|CIMS3650|Y||Latin American Cinema|Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388LALS3650|SPAN|388|SPAN388|LALS|3650|LALS3650|Y||Latin American Cinema|Latin American Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3620|SPAN|388|SPAN388|SPAN|3620|SPAN3620|Y||Contemporary Spanish Cinema|Contemporary Spanish Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3620|SPAN|388|SPAN388|CIMS|3620|CIMS3620|Y||Contemporary Spanish Cinema|Contemporary Spanish Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3622|SPAN|388|SPAN388|SPAN|3622|SPAN3622|Y||Spanish Non-Fictional Film|Spanish Non-Fictional Film|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3622|SPAN|388|SPAN388|CIMS|3622|CIMS3622|Y||Spanish Non-Fictional Film|Spanish Non-Fictional Film|RENUMBER|1/23/2022 8:00:56 PM
SPAN388SPAN3624|SPAN|388|SPAN388|SPAN|3624|SPAN3624|Y||Xing Borders in Span Cinema|Crossing Borders in Spanish Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN388CIMS3624|SPAN|388|SPAN388|CIMS|3624|CIMS3624|Y||Xing Borders in Span Cinema|Crossing Borders in Spanish Cinema|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3734|SPAN|390|SPAN390|LALS|3734|LALS3734|Y||The Boom in Ltam Literature|The Boom in Latin American Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3730|SPAN|390|SPAN390|LALS|3730|LALS3730|Y||Mod & Contemp Ltam & Latnx Lit|Studies in Modern and Contemporary Latin American and Latinx Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3730|SPAN|390|SPAN390|SPAN|3730|SPAN3730|Y||Mod & Contemp Ltam & Latnx Lit|Studies in Modern and Contemporary Latin American and Latinx Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3736|SPAN|390|SPAN390|LALS|3736|LALS3736|Y||Gabriel Garcia Marquez|Gabriel Garcia Marquez and Contemporary Latin American Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3732|SPAN|390|SPAN390|SPAN|3732|SPAN3732|Y||New Women's Writing In Ltam|New Womenâ€™s Writing in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3738|SPAN|390|SPAN390|LALS|3738|LALS3738|Y||Coming of Age in Ltam Lit|Coming of Age in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3738|SPAN|390|SPAN390|SPAN|3738|SPAN3738|Y||Coming of Age in Ltam Lit|Coming of Age in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3736|SPAN|390|SPAN390|SPAN|3736|SPAN3736|Y||Gabriel Garcia Marquez|Gabriel Garcia Marquez and Contemporary Latin American Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3742|SPAN|390|SPAN390|SPAN|3742|SPAN3742|Y||Ltam Detective Fiction|Detectives, Criminals, and Writers in Latin American Fiction|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3734|SPAN|390|SPAN390|SPAN|3734|SPAN3734|Y||The Boom in Ltam Literature|The Boom in Latin American Literature|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3732|SPAN|390|SPAN390|LALS|3732|LALS3732|Y||New Women's Writing In Ltam|New Womenâ€™s Writing in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3742|SPAN|390|SPAN390|LALS|3742|LALS3742|Y||Ltam Detective Fiction|Detectives, Criminals, and Writers in Latin American Fiction|RENUMBER|1/23/2022 8:00:56 PM
SPAN390SPAN3740|SPAN|390|SPAN390|SPAN|3740|SPAN3740|Y||Latin American Non-Fiction|Latin American Non-Fiction|RENUMBER|1/23/2022 8:00:56 PM
SPAN390LALS3740|SPAN|390|SPAN390|LALS|3740|LALS3740|Y||Latin American Non-Fiction|Latin American Non-Fiction|RENUMBER|1/23/2022 8:00:56 PM
SPAN391ENVS3053|SPAN|391|SPAN391|ENVS|3053|ENVS3053|||SUSTAINABLE DEVELOPMENT|Sustainable Development And Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN391SPAN3910|SPAN|391|SPAN391|SPAN|3910|SPAN3910|||SUSTAINABLE DEVELOPMENT|Sustainable Development And Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN391LALS3910|SPAN|391|SPAN391|LALS|3910|LALS3910|||SUSTAINABLE DEVELOPMENT|Sustainable Development And Culture in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN393LALS3930|SPAN|393|SPAN393|LALS|3930|LALS3930|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN393URBS3930|SPAN|393|SPAN393|URBS|3930|URBS3930|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN393ANTH3930|SPAN|393|SPAN393|ANTH|3930|ANTH3930|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN393SPAN3930|SPAN|393|SPAN393|SPAN|3930|SPAN3930|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN393ENVS3445|SPAN|393|SPAN393|ENVS|3445|ENVS3445|||Latinx Envirmntl Justice|Latinx Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
SPAN394SPAN3702|SPAN|394|SPAN394|SPAN|3702|SPAN3702|Y||Conquistador / Ltam Lit & Cult|There Will Be Blood: The Spanish Conquistador in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN394SPAN3700|SPAN|394|SPAN394|SPAN|3700|SPAN3700|Y||Ltam Colonial Lit & Culture|Studies in Colonial Latin American Literature and Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN394LALS3704|SPAN|394|SPAN394|LALS|3704|LALS3704|Y||Conquistador / Ltam Lit & Cult|There Will Be Blood: The Spanish Conquistador in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN394LALS3701|SPAN|394|SPAN394|LALS|3701|LALS3701|Y||Ltam Colonial Lit & Culture|Studies in Colonial Latin American Literature and Culture|RENUMBER|1/23/2022 8:00:56 PM
SPAN395SPAN3684|SPAN|395|SPAN395|SPAN|3684|SPAN3684|Y||Theatr Modrnty/Postmdrnty Ltam|Theatrical Modernity and Postmodernity in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN395LALS3684|SPAN|395|SPAN395|LALS|3684|LALS3684|Y||Theatr Modrnty/Postmdrnty Ltam|Theatrical Modernity and Postmodernity in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN395SPAN3682|SPAN|395|SPAN395|SPAN|3682|SPAN3682|Y||Staging Gender In Ltam|Staging Gender in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN395SPAN3680|SPAN|395|SPAN395|SPAN|3680|SPAN3680|Y||Studies In Hispanic Theater|Studies in Hispanic Theater|RENUMBER|1/23/2022 8:00:56 PM
SPAN395LALS3682|SPAN|395|SPAN395|LALS|3682|LALS3682|Y||Staging Gender In Ltam|Staging Gender in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN395SPAN3686|SPAN|395|SPAN395|SPAN|3686|SPAN3686|Y||Span Theater: Text & Reprsntn|Spanish Theater: Text and Representation|RENUMBER|1/23/2022 8:00:56 PM
SPAN396LALS3802|SPAN|396|SPAN396|LALS|3802|LALS3802|Y||Rural Modernity in Ltam|Rural Modernity in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN396SPAN3802|SPAN|396|SPAN396|SPAN|3802|SPAN3802|Y||Rural Modernity in Ltam|Rural Modernity in Latin America|RENUMBER|1/23/2022 8:00:56 PM
SPAN396LALS3814|SPAN|396|SPAN396|LALS|3814|LALS3814|Y||The Caribbean & its Diaspora|The Caribbean and its Diaspora: Culture, History, and Society.|RENUMBER|1/23/2022 8:00:56 PM
SPAN396SPAN3812|SPAN|396|SPAN396|SPAN|3812|SPAN3812|Y||Afro-Ltam: Cult, Hist, & Soc|Afro-Latin America: Culture, History, and Society.|RENUMBER|1/23/2022 8:00:56 PM
SPAN396LALS3812|SPAN|396|SPAN396|LALS|3812|LALS3812|Y||Afro-Ltam: Cult, Hist, & Soc|Afro-Latin America: Culture, History, and Society.|RENUMBER|1/23/2022 8:00:56 PM
SPAN396SPAN3814|SPAN|396|SPAN396|SPAN|3814|SPAN3814|Y||The Caribbean & its Diaspora|The Caribbean and its Diaspora: Culture, History, and Society.|RENUMBER|1/23/2022 8:00:56 PM
